Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
27NovPIUIRrOZoCHxABJwK,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ","INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",2021-07-23,212000,75,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"lgbtq+ hip hop,deep underground hip hop,hip hop,kentucky hip hop,pop rap,rap",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4
6YUTL4dYpB9xZO5qExPf05,"7CajNmpbOovFoOoasH2HaY","Summer","Motion","Calvin Harris",2014-10-31,222533,86,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
68EkhVWIeULhHxcbi1QhzK,"6s22t5Y3prQHyaHWUN1R1C","World's Smallest Violin","OK ORCHESTRA","AJR",2021-03-26,180746,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pov: indie",0.68,0.697,5,-7.01,1,0.0484,0.121,0,0.661,0.684,116.033,4
3ZOEytgrvLwQaqXreDs2Jx,"0L8ExT028jH3ddEcZwqJJ5","Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,84,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
3bidbhpOYeV4knp8AIu8Xn,"6WLvgbfYXQPO396oJEYCsi,3JhNCzhSMTxs9WLGJJxWOY,4myTppRgh0rojLxx8RycOp,4e0nWw2r4BoQSKPQ2zpU13","Can't Hold Us (feat. Ray Dalton)","The Heist","Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Ray Dalton",2012-10-09,258342,79,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pop rap,seattle hip hop,pop dance",0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,4
7e89621JPkKaeDSTQ3avtg,"4MVyzYMgTwdP7Z49wAZHx0","Sweet Home Alabama","Second Helping (Expanded Edition)","Lynyrd Skynyrd",1974-04-15,283800,81,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"album rock,classic rock,hard rock,rock,southern rock",0.596,0.606,7,-12.145,1,0.0255,0.181,0.000327,0.0863,0.886,97.785,4
3E4ZzO4ySupnYypDPXcc3D,"1bAftSH8umNcGZ0uyV7LMg","Rockstar","Rockstar","Duki",2018-03-09,112273,70,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino",0.875,0.855,9,0.642,1,0.0938,0.0906,0,0.174,0.33,123.981,4
3FNy4yzOhHhFBeA5p4ofoq,"7hJcb9fa4alzcOq3EaNPoG,137W8MRPWKqSmrBGDBFSop,0du5cEVh5yTK9QJze8zA0C","Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",2011-10-21,207346,71,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,pittsburgh rap,southern hip hop,trap,dance pop,pop",0.553,0.652,0,-6.685,1,0.206,0.0897,0,0.111,0.551,94.505,4
7sLAaxuPpzSBZHJeDdhz2U,"2FwMmxiCWQhEyO9k0nOyNF,2Xmy2qljgiQhtnZMoW9l0T","Bang Bang","Bang Bang","Blake,Dharta Beats",2021-05-21,186000,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop",0.882,0.782,4,-6.835,1,0.0804,0.00381,0.0131,0.128,0.811,125.023,4
39dJktBetsIgMLjFifrm6p,"7GArathIWiQj50qNsBBLN1,5RzFHl3eR0blLeYOK0Zf94,5tGSRe3Dn91WESmIuRssIR","Ansiedad 3","Ansiedad, Vol. 2","Liz Forte,Javier Giralte,mauvetrip",2022-05-27,78400,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"urbano espanol",0.779,0.821,3,-5.083,0,0.0618,0.185,0,0.0563,0.458,150.059,5
2LKOHdMsL0K9KwcPRlJK2v,"0pWwt5vGNzezEhfAcc420Y","After Dark","Time","Mr.Kitty",2014-10-06,259146,78,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"weirdcore",0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,4
6lyKOW0FNW6aAZdKVgoM8m,"4mxWe1mtYIYfP040G38yvS","Good Time","Good Time","Alan Jackson",2008-11-05,306773,66,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"country",0.652,0.767,9,-10.445,1,0.0372,0.0355,0.00000692,0.397,0.73,132.017,4
2XU0oxnq2qxCpomAAuJY8K,"2NjfBq1NflQcKSeiDooVjY","Dance Monkey","Dance Monkey (Stripped Back) / Dance Monkey","Tones And I",2019-10-17,209438,74,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"australian pop",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4
3DCSgpzzdFwH4fwMcGi7Pr,"1FZjz1inMOV25Hbl4scRTN","Incantation","Diablo III Soundtrack","Russell Brower",2012-05-15,137773,25,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"video game music",0.0847,0.11,2,-19.767,1,0.0408,0.99,0.785,0.112,0.0221,79.763,3
1KzO88hc8I7InCz4IM0u3J,"6SQxxV1mB4oLifst53eQpw","Me da igual","Me da igual","Charlie USG",2022-06-03,171871,50,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.617,0.878,0,-4.46,1,0.058,0.000134,0,0.169,0.823,159.962,4
5LgEnbi7P6taZ8UKtHeygA,"23YB8amiFE9RaGmLRf22Z8","Llaman a la Puerta","Mi Marimba","Pochi Marambio y Tierra Sur",1992,236066,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"reggae peruano",0.926,0.548,4,-11.514,0,0.0896,0.391,0.00103,0.338,0.667,106.99,4
5y8xgNEwQx8sQfHSuw15Qf,"4PkKM2KE5z1OhO6rHvD5Vy","Lobos","Lobos","Kamikazes",2020-05-22,246276,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish punk",0.226,0.991,4,-2.602,0,0.0862,0.000328,0.0665,0.382,0.33,102.251,4
0RyfX2mvCmwKBEWXD434tq,"13JJKrUewC1CJYmIDXQNoH","Frankenstein Posmo","Lámina Once","El Cuarteto De Nos",2022-07-08,253993,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.598,0.759,11,-7.132,1,0.0384,0.263,0.00305,0.139,0.806,138.001,4
4mkrVjzTjKy1qttNNipfsL,"7zyZ33s4LRFS3S0r7eKBZs,6QEXex1iCdfguOLBPukfkm","Nuberu","Nuberu","mafalda,Desakato",2017-01-18,313537,30,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk catala,punk urbano,rock en asturiano,spanish punk",0.602,0.818,4,-8.689,0,0.0439,0.00641,0.000174,0.0978,0.318,90.996,4
1sIq6r8UYBG03bBcg9qVfc,"4xYWwmYOOQLNfkvk4ll3Gg,6yAMRosx47X5w8mgH5qymJ","Valley of the Fallen","Valley of the Fallen","Scila,Sons of Aguirre",2018-11-07,326000,35,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"melodic groove metal,rap metal espanol,rap politico,spanish punk",0.554,0.916,1,-4.467,1,0.151,0.000997,0.00000476,0.105,0.503,90.018,4
3scW7pt0vlhkCCgCNv5YR9,"6tZxUxheS7w3953cQFOXkd","La Noche Mas Linda","Sex Symbol","Adalberto Santiago",1989-01-01,343353,72,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"salsa,salsa puertorriquena",0.886,0.748,5,-9.584,1,0.0399,0.775,0.0635,0.0656,0.969,152.07,4
75UMtPC77vqKRwfSuYuNPO,"6OBGbSaBUvQtk9wpQfDbOE","San Lucas","San Lucas","Kevin Kaarl",2019-11-07,247196,74,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie triste",0.577,0.363,7,-12.378,1,0.0263,0.86,0.000282,0.0868,0.265,91.511,4
2tTmW7RDtMQtBk7m2rYeSw,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937,83,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
0ROMalDdNg3L2HoZP4qFyJ,"2QOIawHpSlOwXDvSqQ9YJR,7qJsLLT3iv2Uc0XbpnmEKz,15PIcAgtP1zCipRK3sniUN","The Four Seasons: Concerto No. 4 in F Minor, RV 297 L'inverno (winter): I. Allegro non molto","Vivaldi: The Four Seasons • Concertos for Bassoon & Violin 'in tromba marina'","Antonio Vivaldi,Adrian Chandler,La Serenissima",2015-09-04,201853,62,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"baroque,classical,early music,italian baroque,historically informed performance,baroque ensemble",0.4,0.247,5,-18.249,0,0.0423,0.818,0.64,0.119,0.394,162.078,4
45Cll8v6YLVa10EvCrP11j,"0Z2m2UCTzEavMFLvyRCQSb","Ragtime","Don't Starve (Original Soundtrack)","Vince De Vera & Jason Garner",2013-04-23,83027,34,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.779,0.362,4,-13.332,0,0.203,0.982,0.846,0.0831,0.966,184.726,4
4hceSKjrkDTO0nMKFcb3sj,"716NhGYqD1jl2wI1Qkgq36,1pi7nGhOM7PTHR5YEgXVGq","Villano Antillano: Bzrp Music Sessions, Vol. 51","Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap,Villano Antillano",2022-06-08,187500,69,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap boricua",0.82,0.752,1,-7.635,0,0.0648,0.0584,0.00417,0.628,0.423,127.999,4
3qQsdqO1T3IrsaB87i6PAD,"443KHruraFfm6t1cK8SJCc","Danza dell'autumno rosa","Gran Gala","Talco",2012-11-23,272906,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie veneto,italian ska,ska espanol",0.508,0.857,6,-4.741,0,0.0726,0.0429,0.0000262,0.268,0.5,171.166,4
0dSyp0Ll2nLUqUh1uvxb5i,"6QEXex1iCdfguOLBPukfkm","A la Soledad","Con el Viento de Cara","Desakato",2008-01-02,281320,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,rock en asturiano,spanish punk",0.55,0.778,8,-5.815,1,0.027,0.000905,0.000645,0.125,0.316,99.936,4
5Q6fh8OEhBYepJaORz9lxe,"77SW9BnxLY8rJ0RciFqkHh,3jk39CGeaaSO3FPKNx1RUx","Daddy Issues (Remix) feat. Syd","Daddy Issues (Remix) feat. Syd","The Neighbourhood,Syd",2015-11-13,181186,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"modern alternative rock,modern rock,pop,alternative r&b,lgbtq+ hip hop",0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,4
37adYGaYaAWTGhBaOzX4Fh,"4yvcSjfu4PC0CYQyLy4wSq","Take A Slice","How To Be A Human Being","Glass Animals",2016-08-26,229717,75,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.623,0.661,9,-7,1,0.1,0.0212,0.000229,0.267,0.63,151.97,4
1K2RnVhm3eauKnA8PAcPu1,"4yvcSjfu4PC0CYQyLy4wSq","Heat Waves - Slowed","Heat Waves (Expansion Pack)","Glass Animals",2021-03-21,262248,65,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4
7kDD0sZCzLWalmbxLX4xMa,"4C29ETLBPmYKYwtJUepbJz","Si Te Lastimé - acústico","Red Bull Music Sessions","Seven Kayne",2018-10-04,135111,53,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,trap argentino,trap latino,trap triste",0.738,0.437,8,-8.844,1,0.0457,0.723,0,0.149,0.709,134.865,4
1VrwBgWyGqro52jYSWS5YY,"036IY6CphXdsPiqIXdqvCP","Llueve en Semana Santa","Así en el Cielo Como en la Selva","La Raíz",2013-03-01,271455,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol,spanish punk,spanish rock",0.754,0.879,9,-4.51,1,0.038,0.0214,0,0.498,0.799,111.48,4
3tk0F3IofksZWFhRxSOZjI,"0E1P5uNgbD11POIDxFROHh","Malabares","Oscuridad","Los De Marras",2011-05-23,220133,34,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.605,0.916,1,-3.026,1,0.078,0.0013,0.00000169,0.342,0.775,94.968,4
5WUSFdBFiSipPACl0nbDEd,"0V9gYA1mM1zlUk1HKMyb5t","Entre tus piernas","La edad de mierda","Gritando en Silencio",2015-02-03,287026,30,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.664,0.842,9,-4.816,1,0.0522,0.0272,0,0.0939,0.675,128.019,4
174LzUiYeKlC5rySXPtRg1,"036IY6CphXdsPiqIXdqvCP","Nuestra Nación","Así en el Cielo Como en la Selva","La Raíz",2013-03-01,237945,2,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol,spanish punk,spanish rock",0.537,0.917,1,-3.274,0,0.0612,0.00214,0,0.054,0.835,179.983,4
2Xnwl1eRKRJoLDZ6cRxkE3,"6QEXex1iCdfguOLBPukfkm","La Tormenta","Buen Viaje","Desakato",2014-03-18,200074,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,rock en asturiano,spanish punk",0.391,0.991,11,-3.921,0,0.218,0.0000927,0.00081,0.295,0.327,154.962,4
4ysVkD5SJnidvdeyKk97Lp,"0wppCmJl3glHZZScLcs4gn","Korsakov","No Callar (La Ruta del Che)","Boikot",2012-05-22,175840,39,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk",0.448,0.858,8,-5.093,1,0.0964,0.00655,0.0000171,0.186,0.595,94.804,4
5k0btdDbZjHtHanzky847r,"5XaswkruXoiyiteNBM75Jk","De Festi? Vale","Tírate del Puente","Trashtucada",2011-11-20,215160,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish punk",0.395,0.947,11,-3.585,0,0.127,0.0146,0,0.0679,0.632,184.841,4
4FjNOWxwlUgf30G9fMggpN,"0wppCmJl3glHZZScLcs4gn,1x6i8bPtzYRUWm4YVA6K5i,7a3ryRcO3alwbqaX4RagzM,2cvEw5LbWVI1CspbDOgmcQ,2mjC7Pmu2NA6dZ1ZIYoLLu","Hablarán las Calles","Hablarán las Calles","Boikot,Ciudad Jara,ZOO,Aspencat,Los Chikos del Maiz",2018-04-24,325187,44,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk,indie valenciana,mestissatge,rap catala,rap politico,rock catala,reggae catala,ska catala,ska espanol,spanish hip hop",0.666,0.935,1,-2.973,0,0.127,0.13,0.000542,0.11,0.465,115.001,4
496O2EfJmGm6LQpWjt9bGj,"0wppCmJl3glHZZScLcs4gn","Salgo a la Calle (Bonus Track)","Boikotea!!! (Live)","Boikot",2014-02-18,208480,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk",0.669,0.898,1,-4.989,1,0.0893,0.00427,0.000312,0.0918,0.774,107.516,4
7piw04hPQZ1OHZ9Fq9JOXR,"2xiIXseIJcq3nG7C8fHeBj","Time of Dying","One-X","Three Days Grace",2006-06-25,186373,66,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative metal,canadian metal,canadian rock,nu metal,post-grunge,rock",0.306,0.873,0,-3.668,0,0.0567,0.00105,0,0.52,0.452,198.387,4
5PZ2cqh9Yem2g6cTSOLllz,"2xiIXseIJcq3nG7C8fHeBj","Pain","One-X","Three Days Grace",2006-06-25,202973,66,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative metal,canadian metal,canadian rock,nu metal,post-grunge,rock",0.416,0.741,7,-4.001,1,0.0335,0.00804,0,0.273,0.286,160.515,4
3ECQXmZjCKCHZgsVa0DBzS,"13JJKrUewC1CJYmIDXQNoH","Rorschach","Lámina Once","El Cuarteto De Nos",2022-07-08,237075,53,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.37,0.789,2,-6.944,0,0.0812,0.334,0.354,0.133,0.341,169.925,4
2DuXBSTv5pkG9dc5TWDomK,"13JJKrUewC1CJYmIDXQNoH","Maldito Show","Lámina Once","El Cuarteto De Nos",2022-07-08,247617,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.625,0.776,9,-6.638,0,0.05,0.168,0.579,0.158,0.807,136.019,4
39K7E651wrt8PorEspTWb5,"0ChnnP8vWVXGxmfUfFYeND","Mi Revolucion","Surcando","Cuatro Pesos de Propina",2013-01-06,280880,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"musica popular uruguaya,reggae uruguayo,rock uruguayo",0.582,0.421,11,-7.154,0,0.0251,0.0537,0,0.128,0.357,84.005,3
2iOuy9LsnYTQCpaUTGApBe,"3JjXQTP555FgptpoAcUCsD,7GCulQ8qiEwJqoubKbf6l6","Donde tan los pibes","CD2","Mc Caco,Hamster Records",2010,186226,41,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"cumbia pop,cumbia villera",0.616,0.884,0,-4.459,1,0.0735,0.194,0.000009,0.0897,0.93,96.86,4
7xonDv1Le9tMf7F4ZXTzTT,"3JjXQTP555FgptpoAcUCsD","La cajita feliz","CD1","Mc Caco",2009,163108,40,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"cumbia pop,cumbia villera",0.937,0.73,9,-3.846,0,0.0634,0.0632,0.00000166,0.0599,0.965,142.625,3
0ZIxMgutG4aP7jfPcmRnYu,"13JJKrUewC1CJYmIDXQNoH","La Ciudad Sin Alma","Lámina Once","El Cuarteto De Nos",2022-07-08,231262,42,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.648,0.705,0,-6.093,1,0.0388,0.521,0.00000112,0.209,0.467,86.478,4
6BbHSY7jAjT3hDVmjnRUIe,"4NMzrymQlZzpXs0LT3Arei","Humo","Directo en Sdma","Rupatrupa",2017-03-20,238500,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"flamenco fusion",0.496,0.448,11,-6.441,0,0.0372,0.604,0,0.145,0.523,132.401,4
5HSpMRUC4m3L3q48to2Kmu,"3bgsNtcf5d5h9jbQbohfBK","So payaso","Agila","Extremoduro",1996,281666,60,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie extremena,spanish rock",0.435,0.899,4,-3.84,0,0.0656,0.0392,0.000447,0.115,0.377,150.546,4
0Yjb59fAq6ShYYouwweNfB,"6yAMRosx47X5w8mgH5qymJ,4xYWwmYOOQLNfkvk4ll3Gg","Paté de Tofu","Vamos a Morir Todos","Sons of Aguirre,Scila",2022-02-18,290250,23,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap metal espanol,rap politico,spanish punk,melodic groove metal",0.313,0.974,7,-5.289,1,0.172,0.00259,0.0000121,0.673,0.701,103.531,3
0sNwv0cBkQCtvAfjzJZbQ8,"2fiiGUBgPsIKDCE0bTthnl","Consumo Gusto","Que Corra La Voz","Ska-P",2002-05-27,238426,47,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska,spanish rock",0.558,0.942,5,-3.832,1,0.0954,0.00105,0.00731,0.134,0.865,152.101,4
4ElzHGmien7nf70YqQMO2h,"1XwQSgy1ZYGHw8ZryGbT2S","Rico Deprimido","Raska Y Pierde","Kaotiko",2003,195279,43,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"euskal rock,punk urbano,spanish punk",0.587,0.881,10,-4.201,0,0.11,0.00145,0,0.236,0.536,107.492,4
7rJ26a6Z13AUOjCXSe10UZ,"0wppCmJl3glHZZScLcs4gn","Lloraré","Lloraré","Boikot",2018-12-14,204699,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk",0.683,0.939,4,-3.623,0,0.0755,0.00422,0.00000377,0.0893,0.84,95.084,4
4eoMumgTE1bYZxiRqTN4df,"036IY6CphXdsPiqIXdqvCP","Radio Clandestina","Entre Poetas y Presos","La Raíz",2016-03-11,265822,2,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol,spanish punk,spanish rock",0.652,0.774,7,-4.685,1,0.0381,0.00765,0,0.345,0.961,149.952,4
4zym5kQyHls6e5JZxm6UtO,"2fiiGUBgPsIKDCE0bTthnl","Ni Fu Ni Fa","Lagrimas Y Gozos","Ska-P",2008-10-07,198826,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska,spanish rock",0.729,0.972,9,-2.731,1,0.0415,0.0176,0.0000651,0.158,0.945,105.999,4
14rb1k1597yHftzHw46Abe,"6yAMRosx47X5w8mgH5qymJ,4xYWwmYOOQLNfkvk4ll3Gg","Velociraptor Vegano","Azul/Rojo","Sons of Aguirre,Scila",2018-05-04,340527,33,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap metal espanol,rap politico,spanish punk,melodic groove metal",0.408,0.944,7,-5.146,1,0.281,0.0402,0,0.676,0.554,100.055,4
1UHdRkhzIpUDZJJMPDTo3f,"036IY6CphXdsPiqIXdqvCP","A la Sombra de la Sierra","Así en el Cielo Como en la Selva","La Raíz",2013-03-01,240866,7,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol,spanish punk,spanish rock",0.794,0.773,4,-5.251,0,0.0377,0.00729,0,0.247,0.795,109.957,4
2JXn1MQeFqowxtRxgmefuk,"1XwQSgy1ZYGHw8ZryGbT2S","Otra Noche","Mundo Kaotiko","Kaotiko",2001,190746,52,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"euskal rock,punk urbano,spanish punk",0.552,0.932,8,-5.418,1,0.0488,0.0234,0,0.104,0.538,112.031,4
5lEWyaVTW8ynLaKo0Xc5sK,"2fiiGUBgPsIKDCE0bTthnl","Jaque al Rey","Game Over","Ska-P",2018-10-05,224946,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska,spanish rock",0.673,0.932,2,-5.396,1,0.075,0.0143,0.0000122,0.326,0.957,153.936,4
4Qn4NJZZhMQVxVROSb0Je1,"3bgsNtcf5d5h9jbQbohfBK","Jesucristo García - Versión 2004","Rock Transgresivo","Extremoduro",1989,276426,43,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie extremena,spanish rock",0.642,0.677,11,-5.488,0,0.0334,0.128,0.00414,0.108,0.472,88.041,4
4am7X8WNcYhqnToqnFH625,"13JJKrUewC1CJYmIDXQNoH","La Bestia","Apocalipsis Zombi","El Cuarteto De Nos",2017-05-12,211840,54,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.532,0.879,9,-5.353,1,0.0616,0.0215,0,0.136,0.451,100.989,4
2l2v3pRAsCs6V86PXDHVMe,"2mjC7Pmu2NA6dZ1ZIYoLLu,0z1Bv7oCZHCIAafVL4rf3b","La Estanquera de Saigón","La Estanquera de Saigón","Los Chikos del Maiz,Habeas Corpus",2014-11-25,248733,37,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop,spanish punk,rap metal espanol,spanish metal",0.764,0.854,0,-5.867,1,0.154,0.154,0,0.267,0.905,97.043,4
5VzfDf3J3AGem9WIX02Kcz,"2mjC7Pmu2NA6dZ1ZIYoLLu","Mi Novia Es de Derechas","Geometría & Angustia","Los Chikos del Maiz",2008-10-17,229224,29,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop,spanish punk",0.81,0.565,1,-11.944,1,0.471,0.418,0,0.0827,0.79,95.934,4
5Fronw7eoL0huzCEYSZe80,"0V9gYA1mM1zlUk1HKMyb5t","A la luz de una sonrisa","Contratiempo","Gritando en Silencio",2009,227093,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.65,0.883,3,-4.6,1,0.0803,0.133,0,0.0787,0.693,89.945,4
2xhkAlJjsSo3AqnwgnFBcx,"5ZNxiPcbKgaNcBrERMpqeu","Cadaveria","Ilussia","Mägo de Oz",2014-10-21,287813,50,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"celtic metal,latin rock,medieval rock,rock en espanol,spanish folk metal,spanish metal",0.441,0.896,6,-3.818,0,0.0593,0.00549,0.000367,0.155,0.5,65.971,4
7yq4Qj7cqayVTp3FF9CWbm,"10exVja0key0uqUkk6LJRT","Riptide","Dream Your Life Away","Vance Joy",2014-09-08,204280,84,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"folk-pop,modern rock",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
